timestamp,accX,accY,accZ
0,-0.024199385,0.017576799,-0.0012099693
16,0.012266248,-0.00021378021,0.0006133124
32,0.014034431,0.02587158,0.0007017216
48,-0.033718303,0.0044842185,-0.0016859152
64,0.103338644,0.023393124,0.0051669325
80,-0.041277245,0.009221224,-0.0020638623
96,0.014848704,0.001500895,0.0007424352
112,0.09482915,0.0046007987,0.0047414578
128,0.002254392,-0.000928964,0.0001127196
144,0.0457507,-0.005294255,0.002287535
160,0.10918324,0.010258695,0.005459162
176,-0.016642123,-0.0017082728,-0.00083210616
192,0.037651714,0.02065752,0.0018825857
208,-0.057116874,0.0002210699,-0.0028558436
224,-0.01598936,0.02202724,-0.00079946796
240,0.094162926,-0.012179148,0.004708146
256,0.19880374,0.007709938,0.009940187
272,0.06759811,0.0032063578,0.0033799056
288,-0.089913234,0.005933621,-0.0044956617
304,-0.028368328,-0.0039326046,-0.0014184164
320,0.13511547,-0.0011667209,0.006755774
336,-0.06400959,-0.008852203,-0.0032004796
352,-0.021235026,-0.014099485,-0.0010617514
368,-0.013205017,-0.01525676,-0.00066025084
384,-0.026305728,0.017357705,-0.0013152864
400,0.06880607,0.0033645183,0.0034403035
416,-0.07132627,-0.005401098,-0.0035663135
432,-0.016026372,-0.0025322007,-0.0008013186
448,0.10527001,0.008012045,0.005263501
464,-0.03716382,-0.012122992,-0.001858191
480,0.07945891,0.004839544,0.0039729453
496,0.07551877,0.010924232,0.0037759386
512,0.09940187,0.02412654,0.0049700937
528,0.013480928,0.01082245,0.0006740464
544,-0.035504993,-0.015741168,-0.0017752497
560,-0.04154138,0.0057311864,-0.002077069
576,0.104543224,0.015208703,0.005227161
592,0.047969762,-0.0014502336,0.002398488
608,0.00756399,0.00257737,0.0003781995
624,-0.0024815137,0.0054747206,-0.00012407568
640,0.07451607,0.007922137,0.0037258037
656,0.037892293,0.008591663,0.0018946147
672,-0.012143434,-0.009843853,-0.00060717174
688,0.004369146,0.020365236,0.00021845731
704,0.043721747,-0.014920673,0.0021860874
720,0.02153954,0.007932466,0.001076977
736,0.0409761,0.0077652447,0.0020488051
752,-0.0466676,0.0017626737,-0.00233338
768,-0.035902034,-0.010673907,-0.0017951018
784,0.0067295283,0.012364923,0.00033647643
800,0.021305688,0.0010507619,0.0010652844
816,0.152799,0.00341775,0.0076399497
832,0.076884866,-0.0032596174,0.0038442432
848,0.049081817,0.0061552324,0.0024540909
864,0.02761462,-0.013203754,0.001380731
880,-0.06919133,0.0110859275,-0.0034595665
896,-0.044885956,0.0060006166,-0.0022442979
912,0.15922737,0.034191184,0.007961369
928,0.07575767,0.024790002,0.0037878833
944,0.00051312655,-0.0034677521,2.5656327e-05
960,0.043856338,-0.0043076607,0.002192817
976,0.042818308,-0.022495896,0.0021409155
992,0.18514615,0.014452275,0.009257308
1008,-0.10117173,0.007539356,-0.0050585866
1024,-0.026480695,-0.010926576,-0.0013240348
1040,0.09008988,0.006909778,0.004504494
1056,0.13551252,0.00800555,0.006775626
1072,-0.0007604367,0.0036739078,-3.8021837e-05
1088,-0.093015544,0.0035592923,-0.004650777
1104,0.014976566,-0.01389445,0.0007488283
1120,-0.06989288,-0.020467049,-0.0034946443
1136,-0.08815514,0.0060506854,-0.0044077574
1152,0.10418656,0.017749324,0.005209328
1168,0.06568188,0.0039743828,0.0032840942
1184,0.10291468,0.027362296,0.005145734
1200,0.01952068,-0.011698221,0.000976034
1216,-0.06039079,0.0032730564,-0.0030195394
1232,0.06645746,0.005963365,0.003322873
1248,0.10781714,0.016847152,0.0053908573
1264,-0.10999751,-0.034871273,-0.0054998756
1280,-0.0009959702,-0.0027066306,-4.9798513e-05
1296,-0.00071333005,0.0072966344,-3.5666504e-05
1312,-0.045733877,-0.0052066897,-0.0022866938
1328,0.03894042,0.016447019,0.001947021
1344,-0.14035778,-0.0018177284,-0.007017889
