timestamp,accX,accY,accZ
0,-0.06154154,-0.01574326,-0.003077077
16,-0.01446344,-0.0027359456,-0.000723172
32,-0.09203303,-0.014677022,-0.0046016513
48,0.014841976,-0.004131483,0.0007420988
64,0.039912835,0.004342827,0.0019956417
80,-0.011495717,-0.0022828048,-0.00057478587
96,0.052655198,0.015782233,0.00263276
112,0.037306823,0.0036229405,0.0018653412
128,0.026312457,0.008181304,0.0013156229
144,0.11419505,0.013147056,0.0057097524
160,-0.03452248,0.010585342,-0.0017261241
176,0.079108976,0.004887048,0.003955449
192,0.004165578,-0.002579156,0.00020827891
208,0.06330131,0.0137805175,0.0031650655
224,0.14946619,0.01178659,0.0074733095
240,-0.08156525,-0.003172609,-0.004078263
256,-0.13151518,0.010227625,-0.006575759
272,-0.031736456,-0.012963172,-0.0015868228
288,-0.031871047,0.012129599,-0.0015935524
304,0.10311152,0.0053890855,0.005155576
320,0.012355414,0.014612328,0.0006177707
336,-0.019110179,0.0049494407,-0.00095550896
352,-0.05077766,0.00092551066,-0.002538883
368,-0.043260776,-0.005835709,-0.0021630388
384,0.0032570919,-0.0021793235,0.0001628546
400,0.09167132,0.001947056,0.004583566
416,-0.12075466,-0.012012706,-0.006037733
432,-0.0012129975,-0.0019604142,-6.0649876e-05
448,0.08977191,0.010887374,0.0044885958
464,0.0786581,-0.0062407413,0.003932905
480,0.031995542,0.0034260056,0.0015997771
496,0.0022947693,0.012856007,0.00011473847
512,-0.014677102,0.007972775,-0.0007338551
528,0.039981812,0.004228199,0.0019990907
544,0.13424736,0.039048918,0.006712368
560,0.04505083,-0.0012684502,0.0022525415
576,-0.12195252,-0.013061972,-0.006097626
592,0.036743227,-0.010830827,0.0018371614
608,-0.021416724,-0.006178025,-0.0010708362
624,0.011118864,0.018990027,0.0005559432
640,-0.034461915,-0.007101003,-0.0017230958
656,-0.05604015,-0.020882327,-0.0028020076
672,0.075764395,0.016296428,0.0037882198
688,0.00026245162,0.003918348,1.3122582e-05
704,-0.007207325,0.007585728,-0.00036036628
720,-0.052555937,-0.008226105,-0.002627797
736,-0.01932384,-0.012003623,-0.00096619205
752,-0.06332486,-0.00816872,-0.0031662432
768,0.04322376,0.009870825,0.002161188
784,0.05284867,0.004561598,0.0026424336
800,0.023862908,0.0062658424,0.0011931454
816,0.032520447,-0.002116138,0.0016260224
832,-0.05837193,-0.0015862281,-0.0029185966
848,0.028778829,0.0028477435,0.0014389415
864,0.07672672,0.00061393296,0.003836336
880,0.06557421,0.007956922,0.0032787104
896,0.032846827,-0.00058223866,0.0016423414
912,0.037399355,0.00991158,0.0018699678
928,-0.030131465,0.0057184226,-0.0015065733
944,-0.00966865,0.004048513,-0.00048343252
960,0.042793073,-0.012070566,0.0021396538
976,-0.006371181,-0.010284825,-0.00031855906
992,-0.041410156,-0.010506785,-0.0020705077
1008,0.0103903925,-0.006924101,0.0005195196
1024,0.020538522,-0.0033746175,0.0010269261
1040,-0.093781024,-0.00012561772,-0.0046890513
1056,0.05531336,0.012517881,0.002765668
1072,0.022580933,-0.00198042,0.0011290467
1088,-0.07124552,-0.0012066155,-0.003562276
1104,0.05766533,0.009054953,0.0028832664
1120,0.042476784,0.00391909,0.0021238392
1136,0.07029834,0.018512081,0.0035149169
1152,0.025027117,-0.0041102516,0.0012513559
1168,-0.13740183,-0.013212589,-0.006870092
1184,0.04410533,-0.006098068,0.0022052664
1200,0.09226015,-0.00080327876,0.004613008
1216,0.06528316,-0.0070793345,0.0032641578
1232,-0.0021113895,-0.010069711,-0.00010556948
1248,-0.0696237,-0.0061313645,-0.003481185
1264,-0.034172546,-0.0064420966,-0.0017086273
1280,0.06292782,0.0035940693,0.0031463911
1296,-0.04980356,-0.007971987,-0.002490178
1312,-0.032544,0.014473026,-0.0016271999
1328,0.038058847,-0.0075659165,0.0019029424
1344,0.10161588,-0.002279344,0.0050807944
1360,0.05114778,-0.0033394475,0.0025573892
1376,-0.07437475,-0.008156423,-0.0037187375
1392,-0.0038291018,0.004764803,-0.0001914551
1408,-0.016480615,0.0045378148,-0.0008240308
1424,-0.06286894,0.0031594895,-0.003143447
1440,0.11704669,0.010622281,0.0058523347
1456,-0.0015831216,-0.0041215234,-7.915608e-05
1472,0.04251043,0.020585649,0.0021255217
1488,-0.02075723,-0.029917806,-0.0010378616
1504,-0.11664628,-0.011037038,-0.005832314
1520,0.06603855,0.010903925,0.0033019276
1536,0.058782432,0.024615083,0.0029391216
1552,-0.045131583,-0.02111882,-0.0022565792
1568,-0.012897141,-0.0054910905,-0.00064485706
1584,-0.056908257,-0.019266928,-0.0028454128
1600,0.050727185,-0.012910046,0.0025363592
1616,0.05098964,0.003053707,0.002549482
1632,-0.044519197,0.0038790177,-0.00222596
1648,0.09218949,0.021278646,0.0046094744
1664,0.025901955,-0.0027285328,0.0012950978
1680,0.21267834,0.027933098,0.0106339175
1696,0.078510046,0.005873818,0.0039255023
1712,0.014942918,0.0070600295,0.0007471459
1728,-0.0165681,0.009887943,-0.000828405
1744,-0.043905128,-0.0063328175,-0.0021952565
1760,0.02861059,0.013630803,0.0014305295
1776,0.09652331,-0.002477942,0.0048261653
1792,-0.026951762,0.003869929,-0.0013475881
1808,0.08974836,0.01931157,0.004487418
1824,-0.010380298,0.008264062,-0.0005190149
1840,-0.07848144,-0.019698357,-0.0039240723
1856,0.07397098,0.0053389883,0.003698549
1872,0.12977223,0.015998974,0.0064886115
1888,0.009737628,0.0054042875,0.00048688138
1904,-0.029683951,-0.0018096357,-0.0014841976
1920,0.010922025,0.015384065,0.00054610125
1936,0.075702146,-0.0053862454,0.0037851073
1952,-0.09360438,-0.011762947,-0.004680219
1968,-0.11363146,-0.028240867,-0.005681573
