timestamp,accX,accY,accZ
0,0.017732307,0.0023164959,0.00088661537
16,0.073454484,-0.0009670793,0.0036727244
32,0.027231038,-0.00077229063,0.0013615519
48,0.01831946,0.0057063857,0.000915973
64,-0.056231942,-0.010389521,-0.0028115972
80,0.027890531,-0.000115164556,0.0013945266
96,0.095714085,0.017773725,0.0047857044
112,0.112246856,0.002338715,0.005612343
128,0.07262507,0.0007782979,0.0036312535
144,-0.122413486,-0.024787243,-0.0061206743
160,0.00023216874,-0.008205418,1.1608437e-05
176,-0.007703628,0.0005208795,-0.0003851814
192,-0.010053916,0.005389247,-0.0005026958
208,0.0068052355,-0.007381148,0.0003402618
224,0.05366126,0.011464249,0.002683063
240,0.028301032,0.0038822563,0.0014150516
256,0.08906531,-0.0049194954,0.0044532656
272,-0.039340824,-0.002188479,-0.0019670413
288,0.018250482,0.013768621,0.0009125241
304,-0.0043842876,-0.01935978,-0.00021921439
320,-0.044448536,0.015607201,-0.002222427
336,-0.046134282,-0.01071861,-0.0023067142
352,0.109812446,-0.0055098105,0.0054906225
368,0.022426154,0.0036268511,0.0011213077
384,-0.0021198015,0.00809889,-0.000105990075
400,-0.13083717,-0.015888052,-0.006541859
416,-0.050000396,-0.0018840467,-0.0025000197
432,0.100344,0.031231768,0.0050172
448,0.082436725,0.010300212,0.0041218363
464,-0.07077782,0.022747094,-0.003538891
480,-0.060343683,0.006611937,-0.003017184
496,0.03812446,0.004327799,0.001906223
512,0.051164605,0.008031833,0.0025582302
528,-0.041051805,-0.0072995275,-0.0020525903
544,0.014831881,0.0039789677,0.00074159406
560,0.0853994,0.014155518,0.00426997
576,0.061999146,0.002158415,0.0030999572
592,-0.025392193,-0.016338933,-0.0012696097
608,-0.033274155,0.009885372,-0.0016637078
624,0.035703514,0.013305175,0.0017851758
640,0.039219692,-0.01024892,0.0019609847
656,-0.04247847,-0.0025379362,-0.0021239235
672,0.048469428,0.0151176695,0.0024234715
688,0.16811372,0.026048658,0.008405686
704,-0.028472636,-0.009786965,-0.0014236318
720,-0.10381812,-0.000560645,-0.005190906
736,-0.16572474,-0.0164215,-0.008286237
752,-0.026132442,0.001273527,-0.0013066222
768,0.13311008,0.004116089,0.006655504
784,0.0012853399,-0.042441558,6.4267e-05
800,0.060875315,-0.0016857535,0.003043766
816,-0.047456637,0.00062010763,-0.0023728318
832,-0.047429718,-0.006797295,-0.002371486
848,0.08946067,0.015447976,0.004473034
864,-0.006551196,0.010406377,-0.0003275598
