timestamp,accX,accY,accZ
0,0.018775385,-0.017416725,0.00093876926
16,-0.021066789,-0.0033208476,-0.0010533395
32,0.14196277,0.016857395,0.0070981383
48,0.10319564,0.0067783194,0.005159782
64,0.08592262,0.028789934,0.004296131
80,0.13808824,-0.0016023675,0.006904412
96,-0.09108417,-0.016412077,-0.0045542084
112,0.38661984,0.041853327,0.019330991
128,0.1742746,0.021366842,0.00871373
144,-0.123766124,-0.011398938,-0.0061883065
160,-0.052867178,-0.0026081386,-0.002643359
176,0.0055703674,-0.005849852,0.0002785184
192,0.00024899255,-0.0034006177,1.2449628e-05
208,0.1517576,0.0046510473,0.00758788
224,-0.05535374,-0.0015745284,-0.002767687
240,-0.095328815,-0.026584847,-0.004766441
256,0.00043068983,-0.013643781,2.1534492e-05
272,0.0099025015,0.009742476,0.0004951251
288,0.16437882,0.010502765,0.008218941
304,0.091286056,0.033223465,0.004564303
320,0.14825152,0.010163029,0.007412576
336,-0.08361608,-0.01296784,-0.004180804
352,0.09129278,0.022284156,0.004564639
368,0.05360238,0.015133912,0.002680119
384,-0.03922642,-0.0058899345,-0.001961321
400,-0.035910446,-0.004522309,-0.0017955223
416,-0.21598758,-0.011558125,-0.010799379
432,0.15561867,0.017573355,0.0077809333
448,-0.0519385,-0.008542303,-0.002596925
464,0.18770674,0.016922666,0.009385337
480,-0.062295247,0.013490204,-0.0031147625
496,0.30572584,0.027449183,0.015286292
512,-0.022389142,-0.005392515,-0.0011194571
528,-0.123199165,-0.012731503,-0.0061599584
544,0.009354045,0.0015384738,0.00046770225
560,0.02606178,-0.00480596,0.0013030891
576,-0.02439454,0.013527604,-0.001219727
592,0.06489284,0.0028341897,0.0032446422
608,0.19460787,0.024491567,0.009730394
624,-0.07042115,0.009414494,-0.0035210575
640,0.20477283,0.017184671,0.010238642
656,0.37698987,0.041769054,0.018849494
672,-0.15399852,-0.02758548,-0.0076999264
688,-0.024801677,-0.0101427715,-0.0012400838
704,-0.012113151,0.0003157216,-0.0006056576
720,0.005582144,-0.0032865652,0.00027910722
736,-0.020279434,0.0056706816,-0.0010139717
752,-0.1020533,-0.015172234,-0.005102665
768,-0.028445717,-0.005270453,-0.0014222859
784,0.088727154,0.0028214469,0.004436358
800,-0.053001765,0.0060025384,-0.0026500884
816,-0.09444052,-0.011224009,-0.004722026
832,-0.25969252,-0.032238204,-0.012984626
848,0.11391073,0.002877321,0.0056955363
864,-0.09713065,-0.020413298,-0.0048565324
880,-0.16297236,-0.009229232,-0.008148618
896,-0.031346142,-0.003778846,-0.0015673072
912,-0.06333496,0.023246646,-0.003166748
928,-0.18290523,-0.023590334,-0.009145262
944,-0.033099186,-0.018677544,-0.0016549593
960,0.0052355733,-0.0014639054,0.00026177868
976,0.11307963,0.034070358,0.0056539816
992,-0.056743383,-0.0020358006,-0.0028371692
1008,-0.022284834,-0.002921272,-0.0011142417
1024,-0.1072956,-0.01593435,-0.0053647803
1040,0.25081122,0.021928482,0.012540561
1056,0.03353997,0.015414307,0.0016769985
1072,-0.107923135,-0.019095644,-0.005396157
1088,0.0985203,0.010199492,0.004926015
1104,0.16426106,0.017937025,0.008213053
1120,0.2290597,0.023046281,0.011452985
1136,0.36136392,0.03308015,0.018068196
