timestamp,accX,accY,accZ
0,-0.2586831,-0.013930425,-0.012934155
16,-0.019582927,0.0032827046,-0.0009791463
32,-0.04010126,-0.0030263718,-0.002005063
48,0.024751207,-0.0007864111,0.0012375604
64,0.019461796,-0.007538819,0.0009730898
80,0.17472884,0.03131011,0.008736442
96,-0.080764435,-0.006672143,-0.0040382217
112,0.1303964,0.008402005,0.00651982
128,0.297001,0.036252685,0.01485005
144,-0.13935003,0.0013100309,-0.0069675012
160,-0.07537408,-0.0051975935,-0.0037687041
176,0.05204113,0.016127834,0.0026020564
192,0.11874253,0.023950703,0.005937127
208,-0.08882641,-0.007148497,-0.0044413204
224,0.2294971,0.020856502,0.011474855
240,-0.04502896,0.005579367,-0.0022514479
256,0.036285616,0.007136793,0.0018142809
272,0.08245859,0.011500506,0.0041229296
288,-0.12481593,-0.012598575,-0.0062407968
304,0.26986924,0.03007131,0.0134934625
320,-0.0749333,-0.0116118975,-0.0037466649
336,-0.19404428,-0.02358799,-0.009702214
352,0.06852342,0.02923707,0.0034261711
368,-0.3030963,-0.030476445,-0.015154815
384,0.04267194,0.012231181,0.0021335972
400,-0.12446095,-0.015153355,-0.0062230476
416,-0.15650192,-0.0015751338,-0.007825096
432,0.0052120197,0.0046129366,0.000260601
448,-0.2514152,-0.02616161,-0.01257076
464,0.36260045,0.017950138,0.018130023
480,-0.07360422,-0.012963575,-0.003680211
496,0.07145077,0.015528552,0.0035725385
512,0.11319067,-0.010137094,0.0056595337
528,-0.20789196,-0.029156107,-0.010394598
544,-0.2684678,-0.05845788,-0.013423391
560,0.072354205,-0.014990633,0.0036177102
576,0.06879597,0.009763655,0.0034397987
592,0.123389274,-0.00022321567,0.006169464
608,-0.121965975,-0.0089028105,-0.006098299
624,0.25903133,0.037081018,0.012951567
640,0.21467195,0.018772006,0.010733598
656,0.057295207,0.0055766986,0.0028647603
672,0.1540389,0.009159628,0.0077019455
688,0.025572209,0.005481055,0.0012786104
704,0.13142769,0.013253087,0.0065713846
720,0.021167733,-0.010272936,0.0010583866
736,-0.0007469777,-0.004652619,-3.7348884e-05
752,0.25393203,0.038763806,0.012696601
768,-0.260675,-0.012658566,-0.0130337505
784,0.086915225,0.010056755,0.004345761
800,0.096387036,-0.017660152,0.0048193517
816,-0.022744125,0.0067343405,-0.0011372062
832,-0.23139484,-0.036268916,-0.011569742
848,-0.058514934,-0.011501166,-0.0029257468
864,-0.17159288,-0.016638577,-0.008579644
880,0.10488138,0.025689095,0.0052440693
896,0.17778741,0.01530282,0.008889371
912,0.2788212,0.034220345,0.01394106
928,-0.36254662,-0.053326473,-0.018127332
944,0.034744557,0.005934103,0.0017372279
960,0.0404983,0.014274776,0.002024915
976,-0.19708602,-0.023609893,-0.009854301
992,0.19025724,0.017579189,0.009512862
1008,0.09048188,0.023712374,0.004524094
1024,0.11365501,0.0077952817,0.0056827506
1040,0.16279739,0.020713773,0.00813987
1056,0.13109457,0.005140736,0.006554729
1072,0.20127684,0.019465286,0.010063842
1088,0.024596427,-0.008080497,0.0012298214
1104,-0.21848255,-0.037365884,-0.010924128
1120,0.046723116,-9.0834685e-05,0.0023361559
1136,-0.21231326,-0.009348205,-0.010615664
1152,0.20936236,0.023581382,0.010468118
1168,0.060703713,0.013733291,0.0030351856
1184,-0.071568534,-0.01836256,-0.0035784268
1200,0.10495709,0.0317178,0.0052478546
1216,0.26879755,0.036509905,0.013439878
1232,0.24738756,0.014928493,0.0123693785
1248,-0.15076499,-0.019704223,-0.0075382493
1264,-0.35539985,-0.05087015,-0.017769992
1280,-0.09257812,-0.02574119,-0.004628906
1296,0.081725076,0.012140503,0.0040862537
1312,-0.101760566,-0.032708712,-0.0050880285
1328,0.14698973,0.01596328,0.007349487
1344,-0.04370156,-0.011720916,-0.002185078
1360,0.02043926,0.007441669,0.001021963
1376,-0.034758016,-0.0023321887,-0.0017379009
1392,0.099216804,-0.004334756,0.00496084
1408,0.112517715,0.0086786095,0.005625886
1424,-0.12862147,-0.011566806,-0.006431074
1440,0.06672327,0.0073522953,0.0033361637
1456,-0.06995513,-0.008019647,-0.0034977568
1472,0.16086265,0.028349714,0.008043133
1488,0.12235292,0.02318405,0.006117646
1504,0.24980682,0.013644893,0.012490341
1520,-0.074717954,-0.021559363,-0.0037358978
1536,-0.17510234,-0.030564643,-0.008755117
1552,0.021635434,6.168848e-06,0.0010817717
1568,0.288865,0.030889422,0.01444325
1584,0.16406927,0.03439846,0.008203464
1600,0.12299559,0.0032095741,0.0061497795
1616,-0.20776579,-0.02086175,-0.01038829
1632,0.06340562,0.0038797185,0.003170281
1648,0.1521008,0.019772712,0.00760504
1664,0.07074753,0.0063502337,0.0035373766
1680,-0.21497647,-0.03015747,-0.010748824
1696,-0.13065043,-0.011736197,-0.0065325215
1712,0.054579843,0.02256529,0.0027289921
1728,-0.11045175,-0.011731681,-0.005522588
1744,-0.064061746,0.010196736,-0.0032030873
1760,0.098664984,0.008750999,0.004933249
1776,0.39171743,0.051019225,0.019585872
1792,-0.15507525,-0.021351531,-0.007753763
1808,-0.11077309,-0.0062339404,-0.0055386545
1824,0.018526392,0.013190902,0.0009263196
1840,0.2202356,0.030381486,0.01101178
1856,0.02712673,0.020506034,0.0013563365
1872,-0.10334369,0.017728368,-0.0051671844
1888,-0.22773397,-0.037719946,-0.011386699
1904,-0.2533718,-0.036886714,-0.01266859
1920,0.15993397,0.0015678648,0.007996699
1936,0.2205889,0.041350152,0.011029445
1952,0.09490654,0.0033949846,0.004745327
1968,0.09793651,0.006318018,0.0048968256
1984,0.2507557,0.030298902,0.012537785
