timestamp,accX,accY,accZ
0,-0.05507446,-0.01116238,-0.0027537232
16,0.010868189,-0.0020433078,0.00054340943
32,-0.018065419,-0.0003118856,-0.00090327096
48,-0.10697595,-0.0033390136,-0.0053487974
64,0.036877815,0.005118331,0.0018438908
80,0.08323249,0.024145056,0.0041616247
96,0.039199505,0.00017383485,0.0019599753
112,0.15413481,0.025959833,0.0077067404
128,0.031514384,0.001654532,0.0015757192
144,0.5404114,0.061854925,0.027020572
160,0.014148834,-0.004991262,0.0007074417
176,0.01919598,-0.00701276,0.000959799
192,-0.057900865,-0.018929053,-0.0028950432
208,0.10882994,0.008329274,0.005441497
224,0.18409972,0.011339797,0.0092049865
240,-0.0060195634,0.0027626976,-0.00030097816
256,-0.12154874,-0.005375481,-0.006077437
272,0.041655783,0.014474131,0.002082789
288,0.043082442,0.012534289,0.002154122
304,-0.056411956,0.0053009535,-0.0028205977
320,-0.09810307,-0.0029687304,-0.0049051535
336,0.07589058,-0.0036790464,0.003794529
352,0.012934154,0.004088212,0.0006467077
368,0.056758527,-0.0015725465,0.0028379264
384,0.07055238,0.0056331605,0.003527619
400,-0.4232251,-0.04279815,-0.021161256
416,0.02498001,-0.022391869,0.0012490005
432,-0.35178107,-0.04559006,-0.017589053
448,0.23418759,0.018414482,0.01170938
464,-0.012318402,-0.029175969,-0.0006159201
480,0.055373926,0.018625064,0.0027686963
496,-0.06284539,-0.0050656875,-0.0031422693
512,0.09492673,0.010654098,0.0047463365
528,0.22395198,0.03261727,0.0111976
544,0.14818422,0.021950837,0.0074092112
560,-0.053523306,0.001805441,-0.0026761654
576,-0.024004228,0.007854186,-0.0012002115
592,-0.34437352,-0.03142282,-0.017218677
608,0.048169967,0.008067477,0.0024084984
624,-0.124042034,-0.00792081,-0.0062021017
640,0.099536456,-0.003242461,0.004976823
656,0.018173091,-0.019293241,0.0009086546
672,-0.0911582,-0.029741019,-0.00455791
688,-0.036776874,0.0033345993,-0.0018388437
704,0.098836586,0.004585983,0.0049418295
720,0.12146967,0.00941772,0.0060734837
736,0.24704772,0.026295915,0.0123523865
752,0.020752184,0.016277507,0.0010376092
