timestamp,accX,accY,accZ
0,0.057592,0.016707871,0.0028796
16,-0.08801695,-0.019076217,-0.0044008475
32,0.063151956,0.01759018,0.0031575977
48,0.40502873,0.028235266,0.020251436
64,-0.11063372,-0.002961127,-0.0055316864
80,-0.20069021,-0.03025056,-0.010034511
96,-0.17787823,-0.017521996,-0.008893912
112,0.07754323,0.0065538688,0.0038771615
128,-0.19240414,-0.043586303,-0.009620207
144,-0.19864394,-0.023234554,-0.009932197
160,-0.13090804,-0.014234429,-0.006545402
176,0.10265054,-0.0013609063,0.005132527
192,0.16464473,0.011242526,0.008232237
208,0.019681979,0.012591038,0.000984099
224,0.06622138,0.005741938,0.003311069
240,-0.44896317,-0.050091337,-0.022448158
256,-0.071727484,-0.020773744,-0.0035863742
272,0.21933559,0.014035968,0.01096678
288,-0.18210542,-0.019282373,-0.009105272
304,-0.71490544,-0.0745931,-0.035745274
320,-0.05304172,-0.0152368955,-0.002652086
336,-0.0708255,-0.014103113,-0.0035412752
352,0.12064972,0.0028564371,0.006032486
368,0.007188903,0.015251052,0.00035944517
384,-0.3842967,-0.024866592,-0.019214835
400,-0.04410271,-0.0043137725,-0.0022051355
416,0.10651424,0.015058959,0.005325712
432,0.18922028,0.03391525,0.0094610145
448,-0.859222,-0.07630879,-0.042961102
464,0.6951696,0.061334543,0.034758482
480,0.040710192,0.007650396,0.0020355096
496,-0.14982267,-0.018036969,-0.0074911336
512,-1.1717105,-0.10825785,-0.058585525
528,0.09138927,-0.014272602,0.0045694634
544,-0.07090628,-0.034876764,-0.003545314
560,-0.2599381,-0.0218688,-0.012996905
576,-1.4272531,-0.14039376,-0.07136266
592,0.13850754,0.019096242,0.0069253775
608,-0.19401962,-0.02820896,-0.009700981
624,-0.0048127957,-0.015383018,-0.00024063978
640,0.033655915,-0.0018566074,0.0016827958
656,0.19122617,0.0013898537,0.009561309
672,-0.08090882,-0.019614127,-0.0040454413
688,0.09847721,0.018250976,0.0049238605
704,0.07643931,0.0038983724,0.0038219658
720,0.5168741,0.04602419,0.025843704
736,0.12117475,0.0017823679,0.0060587376
752,-0.080114536,-0.0137581285,-0.004005727
768,-0.06876577,-0.0050368533,-0.0034382883
784,2.0978,0.2143458,0.104890004
800,-0.359499,-0.048981927,-0.01797495
816,0.04102656,0.005278272,0.002051328
832,0.22799863,0.04140815,0.011399931
848,3.1377409,0.30562398,0.15688704
864,0.11231652,0.015067563,0.005615826
880,-0.15750968,-0.01874261,-0.007875484
896,-0.0004307957,-0.00043621147,-2.1539787e-05
912,0.91478795,0.099599876,0.045739397
928,0.10931441,0.014216789,0.005465721
944,0.116954304,0.01728534,0.0058477153
960,0.35179853,0.02431048,0.017589927
976,0.061549935,0.0006347555,0.0030774968
992,0.182792,0.027494866,0.0091396
1008,-0.07619699,-0.017228723,-0.0038098495
1024,0.3321435,0.036270514,0.016607175
1040,0.028836386,0.012576457,0.0014418194
1056,0.6680699,0.073995546,0.033403497
1072,-0.021371506,-0.007607565,-0.0010685753
1088,0.124311484,0.010107339,0.006215574
1104,0.04102656,0.006864831,0.002051328
1120,-1.8517753,-0.1932597,-0.09258877
1136,0.23738863,0.014969024,0.0118694315
1152,0.021862881,-0.0030573606,0.0010931441
1168,-0.27064067,-0.014958479,-0.013532034
1184,-1.529944,-0.16619541,-0.0764972
1200,0.121417075,0.015059269,0.0060708537
1216,0.043564215,0.0077668256,0.0021782108
1232,0.18273816,0.0354935,0.009136908
1248,0.014714366,0.022135492,0.0007357183
1264,0.029273914,-0.006779423,0.0014636958
1280,0.30042616,0.0365289,0.015021308
1296,0.5402649,0.048386183,0.027013246
1312,-0.030761505,0.0019516633,-0.0015380753
1328,0.0132267745,-0.009819407,0.00066133874
1344,0.14918993,0.018487995,0.0074594966
1360,-0.16303597,0.0017113257,-0.0081517985
1376,-0.020260861,-0.013340605,-0.0010130431
1392,0.64546657,0.073720604,0.03227333
1408,0.034732904,0.009772974,0.0017366452
1424,0.23069783,0.03659401,0.011534891
1440,-0.10880284,-0.0085006,-0.005440142
1456,4.3295302,0.43510166,0.21647651
1472,-0.12153824,-0.003651158,-0.006076912
1488,-0.14085,0.0068985755,-0.0070424997
1504,0.44241372,0.04424259,0.022120686
1520,0.86820143,0.0905927,0.043410074
1536,0.09601359,0.012462333,0.0048006796
1552,-0.1737049,-0.029401744,-0.008685245
1568,0.21239574,0.014002878,0.0106197875
1584,0.06312503,-0.0035955594,0.0031562515
1600,0.265774,0.032478053,0.013288701
1616,0.069512926,0.0047269408,0.0034756463
1632,0.51326615,0.048382618,0.025663307
1648,-0.05736987,-0.00073330756,-0.0028684936
1664,0.050510794,-0.0033826926,0.0025255398
1680,-0.8016031,-0.08134717,-0.040080156
1696,-0.15011884,-0.0064427378,-0.007505942
1712,-0.23415093,-0.02179014,-0.011707547
1728,-0.20150469,-0.011306111,-0.010075235
1744,-0.06313849,-0.023762356,-0.0031569246
1760,-0.44991225,-0.04278911,-0.022495613
1776,0.057921827,0.0063687284,0.0028960914
1792,2.4253528,0.24709177,0.12126764
1808,0.040663075,-0.008965174,0.0020331538
1824,0.21506129,0.015927928,0.010753064
1840,-0.9226567,-0.10404638,-0.046132836
1856,0.047252905,0.00033526076,0.0023626452
1872,-0.16864978,0.0032686852,-0.008432489
1888,-0.8640281,-0.08952551,-0.043201406
1904,-0.3265162,-0.04252443,-0.01632581
1920,0.034517504,-0.009824942,0.0017258752
1936,-0.09515873,-0.017571714,-0.0047579366
1952,-0.5204416,-0.054053504,-0.02602208
1968,0.41795933,0.04835517,0.020897968
1984,0.13104266,0.01800985,0.0065521332
