timestamp,accX,accY,accZ
0,-0.28796,-0.035092264,-0.014398
16,0.328475,0.033529304,0.01642375
32,-0.022414839,0.008322614,-0.001120742
48,-0.14816007,-0.008619731,-0.007408004
64,-0.28222504,-0.039234694,-0.0141112525
80,-0.12557694,-0.0017270586,-0.0062788473
96,0.17791863,0.014480687,0.008895932
112,-0.02355914,-0.014738476,-0.001177957
128,0.096498236,0.02534838,0.0048249117
144,0.0040050535,0.01336852,0.00020025267
160,-0.23213157,-0.034483228,-0.011606579
176,0.023464903,0.009338008,0.0011732451
192,0.381685,0.05118987,0.01908425
208,-0.017110666,0.008509566,-0.00085553335
224,1.5383041,0.14784557,0.076915205
240,-0.19715634,-0.030083213,-0.009857818
256,-0.14073557,-0.018791996,-0.0070367786
272,0.272586,0.02115035,0.0136293
288,-0.7871849,-0.106314406,-0.039359245
304,0.15426525,0.019313727,0.007713263
320,0.029078709,-0.00992548,0.0014539355
336,-0.04781832,-0.00856953,-0.0023909162
352,-1.1131626,-0.10299521,-0.05565813
368,0.012344989,0.010240445,0.00061724946
384,0.17326064,0.024471674,0.008663032
400,0.9289705,0.10222363,0.046448525
416,0.07766439,0.016588459,0.0038832196
432,0.20953499,0.03153128,0.010476749
448,-0.28254813,-0.030559506,-0.014127406
464,-0.23356532,-0.025705464,-0.011678266
480,-0.009033247,-0.01800043,-0.00045166234
496,0.63893735,0.06157498,0.031946868
512,-0.23871467,-0.04012254,-0.011935733
528,0.06694835,-0.003092208,0.0033474173
544,0.15512684,0.031000644,0.007756342
560,-1.4660516,-0.15713035,-0.07330258
576,0.14671285,0.018156279,0.007335643
592,-0.052536882,-0.023271251,-0.0026268442
608,-0.10072542,0.0047173826,-0.005036271
624,-2.590785,-0.24460873,-0.12953925
640,-0.03823312,-0.019652842,-0.001911656
656,0.33964875,0.045231603,0.016982438
672,-0.08462443,-0.01574424,-0.0042312215
688,-0.017777054,-0.012907654,-0.0008888527
704,0.0008615914,-0.003958125,4.3079574e-05
720,0.21990775,0.020758407,0.010995387
736,0.20538186,0.034333047,0.010269093
752,0.022125399,-0.00067070406,0.00110627
768,0.045556646,0.009677746,0.0022778322
784,0.06306445,0.008497562,0.0031532224
800,0.08488022,0.0017492371,0.004244011
816,0.096666515,-0.00081289373,0.0048333257
832,0.19800447,0.02894282,0.009900223
848,0.20620306,0.044457898,0.0103101535
864,0.009437119,-0.0024033624,0.00047185595
880,-0.27492842,-0.037241824,-0.013746421
896,3.1445124,0.3131064,0.15722562
912,-0.07370645,0.0034292922,-0.0036853224
928,-0.31182876,-0.0358113,-0.015591438
944,-0.18079284,-0.027746148,-0.009039642
960,0.32665083,0.029325457,0.016332543
976,0.09549529,0.008090889,0.0047747646
992,0.286708,0.027466903,0.0143354
1008,-0.12990509,-0.0022163615,-0.0064952546
1024,-0.089497805,-0.0012491131,-0.0044748904
1040,-0.022791784,-0.0010344369,-0.0011395892
1056,-0.60604876,-0.078650475,-0.030302439
1072,0.3328166,0.010413768,0.01664083
1088,-0.0021809032,-0.0015928523,-0.00010904516
1104,0.18777308,0.01809866,0.0093886545
1120,0.091544084,0.01687405,0.004577204
1136,0.39847255,0.057509303,0.019923627
1152,0.03602529,0.0008032415,0.0018012645
1168,0.10692484,0.0045817704,0.005346242
1184,0.038327355,-0.010215407,0.0019163678
1200,0.4165323,0.05335778,0.020826615
1216,0.08640146,0.0036682636,0.0043200734
1232,1.9342525,0.19152765,0.09671263
1248,0.103606366,0.017619574,0.0051803184
1264,0.44731402,0.032128647,0.022365702
1280,0.105033375,0.0007740753,0.005251669
1296,-0.09721174,-0.015076444,-0.004860587
1312,-0.05059157,-0.016839078,-0.0025295785
1328,0.7558378,0.06038583,0.03779189
1344,0.07135054,0.008811502,0.0035675268
1360,-0.01542114,0.0024676477,-0.00077105704
1376,0.24082826,0.029688763,0.012041413
1392,1.5233475,0.16265342,0.076167375
1408,0.28104034,0.039434798,0.014052018
1424,0.06564923,0.0047124457,0.0032824613
1440,-0.09644439,-0.006979474,-0.0048222197
1456,0.15866745,0.023584034,0.007933373
1472,0.6632369,0.068021275,0.033161845
1488,0.106211334,0.02051216,0.0053105666
1504,0.045933593,-0.003980023,0.0022966797
1520,-0.056757335,-0.004107898,-0.0028378668
1536,0.04154486,0.022885308,0.002077243
1552,-0.32348046,-0.040690586,-0.016174024
1568,0.25578496,0.016558688,0.0127892485
1584,0.04074385,0.0019930503,0.0020371925
1600,-0.38642374,-0.03231118,-0.019321186
1616,-0.11761396,-0.033703167,-0.005880698
1632,-0.14356266,-0.029070888,-0.007178133
1648,0.24988844,0.043322407,0.012494422
1664,-1.4268762,-0.1265062,-0.07134381
1680,0.102058195,0.017367866,0.0051029096
1696,0.025928516,0.011479705,0.0012964258
1712,-0.1115357,-0.012937481,-0.005576785
1728,0.9903455,0.09781674,0.049517274
1744,-0.13483906,-0.01584168,-0.006741953
1760,0.032471225,-0.0057245456,0.0016235613
1776,-0.044863332,-0.016093314,-0.0022431666
1792,-0.02560542,0.00064155017,-0.001280271
1808,-0.2537454,-0.036270678,-0.0126872705
1824,-0.12533462,-0.017589834,-0.0062667313
1840,0.2780921,0.028856518,0.013904604
1856,0.1580751,0.0024283873,0.007903755
1872,0.4803978,0.06292571,0.02401989
1888,-0.2509385,-0.03193334,-0.012546926
1904,0.2133381,0.022041172,0.010666906
1920,-0.17705703,-0.013029112,-0.008852852
1936,1.4207575,0.15495758,0.07103788
1952,0.08431479,0.020417988,0.0042157397
1968,-0.04342286,0.006012367,-0.002171143
1984,-0.11935733,-0.0209778,-0.0059678666
