timestamp,accX,accY,accZ
0,0.29129866,0.026994264,0.014564933
16,2.5891562,0.25611725,0.12945782
32,0.17686856,0.03304295,0.008843428
48,-0.51754045,-0.042998634,-0.025877023
64,0.19878529,0.03222302,0.0099392645
80,1.1007907,0.11889291,0.055039536
96,0.036967658,-0.008142841,0.0018483829
112,0.25460026,0.018227097,0.012730013
128,-0.7111629,-0.097572565,-0.035558145
144,0.1414558,0.014050341,0.00707279
160,0.03436942,0.01825589,0.0017184711
176,0.22682066,0.023276042,0.0113410335
192,0.007915871,-0.010509573,0.00039579356
208,0.14398,0.0062266607,0.007199
224,0.12121514,0.016900413,0.006060757
240,0.08216755,0.0033822474,0.0041083777
256,0.15931363,0.025484754,0.007965682
272,0.07046202,0.015223179,0.0035231009
288,0.10729505,0.008263651,0.005364753
304,0.03938415,-0.0072777,0.0019692075
320,-0.6007446,-0.054429643,-0.03003723
336,-0.3821629,-0.044846017,-0.019108145
352,-2.0528088,-0.20018515,-0.10264044
368,0.19140792,0.02535412,0.0095703965
384,-0.11461858,-0.016732074,-0.005730929
400,-0.7423552,-0.058252737,-0.03711776
416,0.07890292,0.0052498723,0.003945146
432,-0.10357944,-0.00064095296,-0.005178972
448,0.044237334,0.012500253,0.0022118667
464,-0.12419032,-0.015277155,-0.0062095164
480,0.007956258,-0.010906563,0.0003978129
496,-0.08617933,-0.008286598,-0.0043089665
512,-0.24829987,-0.0168176,-0.012414994
528,-0.024992881,-0.0044060647,-0.0012496441
544,0.081851184,0.0047288593,0.004092559
560,-0.07186884,-0.0025615012,-0.0035934418
576,0.13290048,0.01602476,0.006645024
592,0.04796641,-0.0027617645,0.0023983205
608,0.19963342,0.0055842167,0.009981671
624,0.39549065,0.04555553,0.019774532
640,0.10576034,0.003000775,0.0052880174
656,-0.11461858,-0.01625174,-0.005730929
672,0.20093927,0.03079536,0.010046964
688,0.43363625,0.06980477,0.021681814
704,0.16434856,0.03703528,0.008217428
720,-1.0630759,-0.106055,-0.053153794
736,0.7677318,0.09171897,0.03838659
752,-0.031219225,-0.017091628,-0.0015609612
768,0.17369144,0.014839797,0.008684572
784,0.016922193,-0.0024467204,0.00084610964
800,0.081851184,0.0023107603,0.004092559
816,-0.04291129,-0.0022547834,-0.0021455646
832,0.1698412,0.020893203,0.00849206
848,0.5870332,0.05513268,0.029351661
864,-0.14933802,-0.013163506,-0.007466901
880,0.048175074,-0.004383001,0.0024087538
896,0.37708086,0.009844106,0.018854043
912,-0.040488064,-0.0027359882,-0.0020244033
928,-0.6316677,-0.058887362,-0.031583384
944,-0.052496493,0.004050215,-0.0026248246
960,-0.51111215,-0.063939124,-0.025555609
976,-0.07586043,-0.021754961,-0.0037930217
992,0.34137866,0.013203053,0.017068934
1008,-0.29289395,-0.025623534,-0.014644697
1024,0.052584,-0.0022148588,0.0026292
1040,-0.23342396,-0.029915877,-0.0116711985
1056,-0.2501846,-0.019093936,-0.01250923
1072,-0.28775805,-0.014470697,-0.014387903
1088,0.23825695,0.01864466,0.011912848
1104,-0.27849597,-0.01927083,-0.013924799
1120,-0.66391003,-0.061476134,-0.033195503
1136,-0.008461096,0.014326514,-0.00042305482
1152,0.2172018,0.025435947,0.01086009
1168,0.22882655,0.016135117,0.011441328
1184,-0.6097644,-0.06739697,-0.030488221
1200,-0.14974189,7.86297e-05,-0.0074870945
1216,-0.09781755,0.00970913,-0.0048908773
1232,-0.0027059354,-0.00929153,-0.00013529677
1248,0.10053695,-0.008135294,0.0050268476
1264,-0.22787073,-0.018703276,-0.011393537
1280,0.11607251,-0.00054683443,0.0058036256
1296,-0.16187821,-0.028818734,-0.008093911
1312,0.0994465,0.00166546,0.004972325
1328,-1.3187195,-0.1376578,-0.06593598
1344,0.48965317,0.03255138,0.024482658
1360,-0.26927423,-0.019198619,-0.013463712
1376,-0.2023932,-0.022658281,-0.010119661
1392,-2.519953,-0.24745263,-0.12599765
1408,0.19875836,0.013098851,0.009937919
1424,-0.062330753,-0.0049546873,-0.0031165376
1440,-0.10736237,-0.011954477,-0.0053681186
1456,-2.5831587,-0.253253,-0.12915795
1472,0.19848911,0.00849347,0.009924456
1488,-0.14231066,-0.0054187095,-0.007115533
1504,0.013058495,0.00072508625,0.00065292476
1520,0.11537247,0.004181097,0.0057686237
1536,-0.14528584,-0.012656822,-0.0072642923
1552,-0.14597243,-0.0033992808,-0.007298622
1568,0.05223398,0.012670325,0.002611699
1584,-0.02442073,0.0065018293,-0.0012210365
1600,-0.5606537,-0.055499814,-0.028032685
1616,0.073524706,-0.0013759485,0.0036762354
1632,0.10874899,0.009056788,0.0054374496
1648,-0.19327918,-0.018915916,-0.009663959
1664,1.4489006,0.15539213,0.07244503
1680,-0.16932291,-0.025043085,-0.008466146
1696,0.32771435,0.043772317,0.016385717
1712,-0.059274796,0.003927272,-0.00296374
1728,2.312565,0.24441358,0.11562826
1744,-0.16131279,-0.008320625,-0.00806564
1760,0.23187579,0.022896476,0.01159379
1776,-0.5124113,-0.056896433,-0.025620565
1792,0.28822926,0.04282132,0.014411463
1808,-0.06430299,-0.0011442672,-0.0032151495
1824,-0.23334318,-0.0384954,-0.011667159
1840,-0.45615205,-0.03330853,-0.022807604
1856,-0.05799587,-0.0054408796,-0.0028997937
1872,-0.0648011,-0.0029911534,-0.003240055
1888,-0.06039217,0.012824317,-0.0030196086
1904,0.04056211,0.0023373812,0.0020281055
1920,0.050726194,-0.014290756,0.0025363097
1936,0.0077879783,0.0030544875,0.00038939892
1952,-0.021889806,-0.0074113975,-0.0010944903
1968,0.1437646,0.011638974,0.0071882303
1984,0.15942134,0.008706674,0.007971067
