timestamp,accX,accY,accZ
0,0.027328616,0.012498871,0.0013664308
16,0.065760955,-0.009442602,0.0032880479
32,0.110293604,0.01266205,0.0055146804
48,-0.029534219,-0.009122701,-0.001476711
64,-0.061454054,0.0037803156,-0.0030727028
80,0.051793817,-0.0011132215,0.002589691
96,-0.103668384,-0.02976325,-0.005183419
112,-0.051354714,-0.0014923306,-0.0025677357
128,-0.166253,-0.016951233,-0.00831265
144,0.2984243,0.047582053,0.014921215
160,-0.110566154,-0.0014481843,-0.005528308
176,-0.074108936,-0.016207235,-0.0037054468
192,-0.24632767,-0.01491429,-0.012316383
208,-0.11477211,-0.010515913,-0.0057386057
224,0.064758256,0.013599601,0.003237913
240,-0.10717279,-0.018303413,-0.0053586396
256,0.21111877,0.0173157,0.010555939
272,0.2839777,0.034896642,0.014198884
288,0.42455587,0.049752735,0.021227794
304,0.14625452,-0.0064487923,0.007312726
320,-0.005868149,0.0052000037,-0.00029340744
336,-0.05755934,-0.014205031,-0.0028779672
352,-0.015807662,0.0007642034,-0.00079038314
368,0.39711285,0.023169352,0.019855643
384,-0.1866973,-0.0098381275,-0.009334865
400,-0.028004933,0.003955895,-0.0014002466
416,0.058560356,-0.002397493,0.0029280179
432,-0.15450661,-0.011432979,-0.0077253305
448,0.15044534,0.0146760605,0.0075222673
464,-0.08917298,-0.0028687236,-0.004458649
480,0.11810996,-0.0020277062,0.005905498
496,0.19150892,0.0070258025,0.009575446
512,-0.12843978,-0.020162215,-0.0064219893
528,0.06012497,0.0054995376,0.0030062485
544,0.2701401,0.04333166,0.013507006
560,0.0633787,0.00806124,0.003168935
576,0.29418135,0.03887194,0.0147090675
592,0.33095318,0.024331488,0.01654766
608,-0.044519197,-0.010175731,-0.00222596
624,0.06382621,-0.00037646294,0.0031913107
640,-0.09635339,-0.011617918,-0.0048176697
656,-0.114679575,-0.004801919,-0.005733979
672,0.021800308,-0.0011762246,0.0010900154
688,-0.14959237,-0.017986896,-0.007479619
704,-0.08247037,-0.0024392633,-0.0041235187
720,-0.047399435,-0.009806737,-0.0023699717
736,-0.018940259,-0.009636595,-0.000947013
752,-0.099874616,-0.013342463,-0.0049937307
768,0.1248664,0.030736482,0.00624332
784,-0.069462195,0.0018596496,-0.0034731098
800,-0.06402137,0.012575002,-0.0032010686
816,0.070402645,-0.0059836353,0.0035201323
832,0.22221576,0.026122358,0.011110788
848,-0.00399734,-0.0041241543,-0.00019986699
864,-0.21508582,-0.024634384,-0.010754291
880,-0.001135608,-0.015520201,-5.6780398e-05
896,0.1572489,0.028726866,0.007862445
912,0.031381473,-0.01308403,0.0015690736
928,0.15110147,0.024005752,0.0075550736
944,-0.14224204,-0.018165061,-0.007112102
960,-0.03727486,-0.012839081,-0.0018637431
976,-0.1334314,-0.022896321,-0.0066715702
992,0.22926831,0.023427963,0.011463416
1008,-0.16834925,-0.020498198,-0.008417463
1024,0.06902477,0.006947665,0.0034512386
1040,0.046945192,-0.015162563,0.0023472595
1056,-0.05003741,-0.025652774,-0.0025018705
1072,0.04993983,-0.013213424,0.0024969915
1088,0.19126666,0.027150037,0.009563333
1104,0.022172114,0.016699636,0.0011086058
1120,-0.020726947,-0.0047090873,-0.0010363474
1136,-0.082529254,-0.0008121347,-0.0041264626
1152,0.22632077,0.026098723,0.011316039
1168,0.1702167,0.028710313,0.008510835
1184,-0.008173012,0.011235096,-0.0004086506
1200,-0.2041251,-0.03277447,-0.010206255
1216,0.19274716,0.02120088,0.009637359
1232,-0.11301739,-0.0027349684,-0.0056508696
1248,-0.1099605,-0.0023893062,-0.005498025
1264,0.03381588,0.011049953,0.001690794
1280,-0.23659676,-0.023987358,-0.011829838
1296,0.08266048,0.015030707,0.0041330243
1312,-0.13395126,-0.027601067,-0.006697563
1328,-0.07466244,-0.02118202,-0.003733122
1344,0.100518964,0.025137575,0.0050259484
1360,-0.10109771,0.0007743519,-0.0050548855
1376,-0.038735166,0.011953243,-0.0019367583
1392,0.0417971,0.002642017,0.002089855
1408,0.020834621,-0.0076932213,0.0010417311
1424,0.2812741,0.026258118,0.014063706
1440,0.0936784,0.028747818,0.00468392
1456,0.07900467,-0.00048463326,0.0039502336
1472,0.1666164,0.01492727,0.00833082
1488,-0.28356045,-0.01617887,-0.014178023
1504,0.049724486,0.005777163,0.0024862243
1520,0.035770807,-0.00030125096,0.0017885404
1536,0.061312735,0.013686765,0.0030656368
1552,0.053127944,0.00054303417,0.0026563972
1568,0.09004109,0.013777313,0.004502055
1584,-0.07191342,-0.031333506,-0.0035956712
1600,0.14847359,-0.002666439,0.00742368
1616,-0.052083187,-0.007545243,-0.0026041593
1632,-0.089687794,0.0043735886,-0.00448439
1648,0.31886524,0.030247876,0.015943263
1664,-0.105162345,-0.011037544,-0.0052581173
1680,0.1724038,0.019738115,0.00862019
1696,-0.04707305,-0.008823983,-0.0023536526
1712,0.0457221,-0.01151906,0.0022861052
1728,0.039778244,0.010864588,0.0019889122
1744,0.04185262,0.0068434365,0.002092631
1760,0.13971847,0.017399313,0.0069859237
1776,-0.026139172,-0.0137581425,-0.0013069586
1792,-0.12280044,0.0029850975,-0.006140022
1808,-0.05349134,-0.009644385,-0.002674567
1824,-0.27021077,-0.01271655,-0.013510539
1840,-0.22291227,-0.04338766,-0.011145613
1856,0.025592398,-0.001704917,0.0012796199
1872,-0.012851717,0.013943859,-0.00064258586
1888,-0.19833604,-0.021257099,-0.009916802
1904,0.09746881,-0.014807664,0.0048734406
1920,0.102840655,0.0006849449,0.0051420326
1936,0.24977654,0.02778092,0.012488827
1952,-0.036807157,0.010675369,-0.0018403579
1968,-0.03917595,-0.006794205,-0.0019587975
1984,0.06550523,0.017504517,0.0032752615
