timestamp,accX,accY,accZ
0,0.8809907,0.10396915,0.044049535
16,4.0879955,0.42754614,0.20439978
32,0.04199585,0.013797396,0.0020997925
48,-0.24600117,-0.020305166,-0.012300058
64,-1.3846043,-0.124659486,-0.06923022
80,0.22114629,0.023692481,0.011057314
96,-0.21830572,-0.023768144,-0.010915286
112,0.609512,0.055115048,0.0304756
128,3.694706,0.36164823,0.1847353
144,-0.22242184,-0.012961964,-0.011121092
160,-0.374698,-0.05248841,-0.0187349
176,-1.2779958,-0.13374248,-0.06389979
192,0.073666066,0.003829571,0.0036833032
208,0.0038906236,-0.013684842,0.00019453118
224,0.9186247,0.087948434,0.045931235
240,0.33906987,0.034844466,0.016953494
256,-0.8306818,-0.07279553,-0.041534092
272,0.033655915,-0.0016946527,0.0016827958
288,-2.144999,-0.213493,-0.10724995
304,-0.05823483,-0.020765841,-0.0029117416
320,-0.09967536,-0.02213242,-0.004983768
336,0.0123348925,-0.017802555,0.0006167446
352,2.0009115,0.20987998,0.10004558
368,0.10045954,0.0067673395,0.005022977
384,-0.4614226,-0.043932673,-0.02307113
400,0.38678724,0.0439137,0.019339362
416,0.13799597,0.021884333,0.0068997988
432,-0.036870055,0.01636652,-0.0018435027
448,0.51774913,0.05136162,0.025887458
464,4.585248,0.4514094,0.2292624
480,-0.10798164,-0.0038147015,-0.005399082
496,-0.28994232,-0.0053652786,-0.014497116
512,-0.807365,-0.086128265,-0.04036825
528,-0.019651689,-0.009914963,-0.0009825844
544,0.12975028,-0.012574616,0.0064875144
560,1.12158,0.09148693,0.056079
576,-0.2557715,-0.011383366,-0.012788574
592,-0.7296333,-0.07469856,-0.036481664
608,0.013967204,-0.009980962,0.0006983602
624,-2.1599188,-0.21596149,-0.10799594
640,-0.1728433,0.008728644,-0.008642166
656,-0.15252523,-0.015210617,-0.0076262616
672,-0.18066494,0.001080472,-0.009033247
688,1.0994377,0.10057447,0.054971885
704,0.05288017,0.019890958,0.0026440087
720,-0.3147905,-0.037089795,-0.015739525
736,2.1171386,0.2040176,0.10585693
752,-0.047623117,-0.014157988,-0.002381156
768,-0.4511508,-0.04835447,-0.02255754
784,0.20355096,0.030114084,0.010177548
800,4.6026816,0.4554512,0.23013408
816,-0.07415408,0.0032811589,-0.003707704
832,0.45728964,0.038555343,0.022864481
848,1.3206378,0.13124315,0.066031896
864,-0.04369211,-0.009676766,-0.0021846055
880,-0.04071356,0.014047911,-0.0020356781
896,0.78119415,0.08329468,0.03905971
912,-2.0028734,-0.1974452,-0.10014367
928,-0.5815002,-0.060938712,-0.02907501
944,0.09091135,0.0032622581,0.0045455676
960,-1.6893519,-0.17900111,-0.0844676
976,-0.07828365,0.005391513,-0.0039141825
992,-0.16046466,-0.03219159,-0.008023233
1008,-0.36820242,-0.040443487,-0.018410122
1024,0.7422206,0.08304759,0.03711103
1040,-0.0083836885,-0.017591741,-0.00041918442
1056,-0.44158578,-0.042375855,-0.022079289
1072,1.7606789,0.16736184,0.088033944
1088,0.01900886,0.002167304,0.00095044303
1104,-0.34313214,-0.035998736,-0.017156607
1120,-0.07690376,-0.030239256,-0.003845188
