timestamp,accX,accY,accZ
0,0.12057969,0.0068580913,0.0060289847
16,0.17353603,0.018557066,0.008676802
32,-0.1684872,-0.011250535,-0.00842436
48,0.088065974,0.007904292,0.0044032987
64,0.23879059,0.012048559,0.011939529
80,0.22428341,0.028013663,0.011214171
96,0.28740135,0.028733565,0.014370068
112,-0.025318168,-0.0126136625,-0.0012659085
128,0.016197976,-0.014628597,0.0008098988
144,0.10703483,0.03539265,0.005351742
160,0.36977077,0.045297515,0.01848854
176,0.17487858,0.023081694,0.00874393
192,-0.57019967,-0.05816973,-0.028509984
208,0.027552372,0.009655112,0.0013776186
224,0.037863694,-0.006736479,0.0018931847
240,0.042703904,0.006264369,0.0021351953
256,0.3622505,0.038655005,0.018112525
272,0.056835916,-0.004591779,0.0028417958
288,0.23139484,0.022095032,0.011569742
304,-0.043233857,-0.008451022,-0.0021616928
320,0.071487784,-0.00049073854,0.0035743893
336,0.051886346,-0.00019987533,0.0025943173
352,0.15168357,-0.0019001802,0.0075841784
368,0.23314284,0.033942346,0.011657142
384,0.055727225,0.021195946,0.0027863614
400,-0.047781333,-0.0140414,-0.0023890666
416,0.1135507,0.022454992,0.005677535
432,0.31401998,0.03108188,0.015701
448,0.07695216,0.0075932187,0.003847608
464,0.5414932,0.041196376,0.02707466
480,0.07105373,0.0015280251,0.0035526864
496,0.067852154,0.012113322,0.0033926077
512,-0.1694428,-0.02669768,-0.00847214
528,0.123739205,0.0049570207,0.0061869603
544,0.06575422,0.0014942992,0.003287711
560,0.19007048,-0.015065761,0.009503524
576,-0.28800362,-0.025517607,-0.014400181
592,-0.40221718,-0.033852037,-0.020110859
608,-0.014912635,0.0021546353,-0.00074563175
624,-0.2450642,-0.015078075,-0.01225321
640,-0.38424262,-0.04286456,-0.019212132
656,0.041655783,0.022277454,0.002082789
672,0.19631045,0.011183156,0.0098155225
688,-0.031179588,-0.005362704,-0.0015589794
704,-0.17735672,-0.020967918,-0.008867837
720,0.123786315,0.0142415725,0.006189316
736,0.08920327,0.006524603,0.0044601634
752,-0.31481913,-0.032511257,-0.015740957
768,0.22128709,0.015343983,0.011064354
784,0.25172475,0.02078755,0.012586238
800,-0.027971284,-0.025139883,-0.0013985642
816,0.38761747,0.046786085,0.019380873
832,-0.07767895,-0.017987723,-0.0038839474
848,-0.22724272,-0.027630847,-0.011362136
864,-0.05105357,-0.015702933,-0.0025526786
880,-0.02765668,0.0029311492,-0.001382834
896,0.13763905,0.0083302045,0.0068819523
912,-0.20265134,-0.044697408,-0.010132567
928,0.25504914,0.028312443,0.0127524575
944,-0.18684031,-0.026156437,-0.009342016
960,0.17578201,0.017344506,0.008789101
976,-0.043270867,0.003994764,-0.0021635434
992,0.23813446,0.013937911,0.0119067235
1008,-0.43714178,-0.04422297,-0.021857088
1024,-0.07797505,-0.015514121,-0.0038987526
1040,0.21635097,0.03150183,0.010817549
1056,0.14163302,0.014952873,0.007081651
1072,0.090904154,0.008859525,0.0045452076
1088,-0.008768575,-0.013285937,-0.00043842877
1104,0.1505732,0.022559278,0.00752866
1120,-0.0400878,0.004762111,-0.0020043901
1136,0.0017715484,-0.0074842903,8.857742e-05
1152,-0.30608588,-0.029069759,-0.015304294
1168,-0.056637395,0.00021625916,-0.0028318698
1184,0.2445376,0.04663349,0.0122268805
1200,0.07619677,0.011530967,0.0038098383
1216,-0.061837636,-0.006187862,-0.0030918818
1232,0.079485826,0.0063920347,0.0039742915
1248,-0.048883297,-0.005850263,-0.0024441648
1264,0.12075971,0.019748954,0.0060379854
1280,0.025336675,-0.0062866816,0.0012668337
1296,0.11871225,0.02119807,0.0059356126
1312,0.054058302,-0.010006654,0.002702915
1328,0.44964355,0.051627725,0.022482177
1344,-0.14344662,-0.0048966054,-0.007172331
1360,0.21277255,0.02933901,0.010638627
1376,0.1634939,0.019053262,0.008174695
1392,-0.02524246,0.0014246728,-0.0012621231
1408,0.067813456,0.0027793278,0.0033906728
1424,0.10542816,-0.00070672017,0.0052714082
1440,0.11275325,0.013772492,0.0056376625
1456,0.14995745,0.01568557,0.0074978727
1472,0.052867178,0.014523569,0.002643359
1488,0.06524446,0.0051116524,0.003262223
1504,0.27491808,0.02908131,0.013745904
1520,0.012993037,0.004173531,0.00064965186
1536,-0.089496,-0.0032256693,-0.0044748
1552,-0.015673071,0.007918656,-0.0007836536
1568,0.20140132,0.010602782,0.010070066
1584,0.0987878,0.016895818,0.00493939
1600,0.08493338,0.0066876477,0.004246669
1616,-0.119127795,-0.0054866355,-0.00595639
1632,0.20314428,0.035099152,0.0101572145
1648,0.14089446,-0.006994336,0.007044723
1664,-0.0365548,0.008489031,-0.00182774
1680,0.09379617,0.008195795,0.0046898085
1696,0.29574597,0.021020008,0.014787299
1712,-0.046596937,-0.009034874,-0.0023298468
1728,0.13091625,0.0027773846,0.006545813
1744,-0.124878176,-0.007412848,-0.006243909
1760,0.06080129,-0.004267971,0.0030400646
1776,0.010112799,0.013054537,0.00050563994
1792,-0.015740367,0.0053451285,-0.00078701833
1808,0.17393476,0.019665029,0.008696738
1824,0.382927,0.017931232,0.019146351
